id,geometry
40191454,POINT (18.2237871 46.0764397)
40191522,POINT (18.2155248 46.0768512)
40723249,POINT (19.0956356 47.5546477)
41774851,POINT (20.38972 47.684261)
43650533,POINT (17.0263452 47.006978)
43651747,POINT (16.7448254 47.0674694)
43918914,POINT (20.6364391 48.2543646)
43920985,POINT (17.0284514 46.9737247)
47069559,POINT (19.0679815 47.6027211)
47428762,POINT (19.0515774 47.5308291)
48273176,POINT (18.7147994 47.5493718)
48365232,POINT (18.7194852 47.548501)
53040448,POINT (19.0422691 47.4788595)
53766991,POINT (19.1371418 47.5416406)
54246264,POINT (19.0671232 47.4833716)
60660082,POINT (18.9627152 47.4617218)
71806014,POINT (18.9644679 47.6407782)
71826726,POINT (19.9935484 47.8157243)
71896244,POINT (18.9652544 47.6420416)
75922434,POINT (19.0756523 47.6682172)
76701816,POINT (19.9172547 46.3211642)
76701916,POINT (20.0625626 46.2747554)
77102132,POINT (18.7364837 47.7991327)
78014706,POINT (19.1298085 47.7803432)
78150993,POINT (19.1279854 47.7776001)
78151014,POINT (19.1311795 47.7759473)
78204449,POINT (19.1289413 47.7762417)
78204456,POINT (19.1306805 47.772234)
78327876,POINT (19.1484067 47.7036207)
79122660,POINT (19.0111141 47.8665966)
79127562,POINT (19.0072032 47.8694478)
80846226,POINT (20.0977479 47.7464131)
81832641,POINT (19.4308277 47.1289364)
82162750,POINT (19.4270626 47.1262512)
82422804,POINT (20.1490925 46.2489061)
82422813,POINT (20.1368757 46.2407191)
83014405,POINT (19.8491864 46.3366592)
83745098,POINT (18.1314437 45.9702023)
84224151,POINT (18.879043 47.6776078)
87505354,POINT (18.7570855 46.2838893)
87998864,POINT (18.7589129 46.0863874)
89342635,POINT (19.3378496 47.4467583)
92017379,POINT (16.5406168 47.3877425)
92656308,POINT (20.150259 46.2493376)
93692320,POINT (16.5980258 47.689095)
94175768,POINT (16.5969974 47.6773185)
94336080,POINT (16.5961852 47.6797653)
95149903,POINT (18.8108922 47.4630088)
95896778,POINT (17.4651629 45.9589086)
96068262,POINT (20.1498075 46.2566033)
96699267,POINT (20.1252717 46.2388867)
96917954,POINT (18.8079607 47.4649646)
97121420,POINT (20.1535044 46.2561596)
97121426,POINT (20.1530834 46.2564566)
97153426,POINT (20.1403786 46.2592266)
97408905,POINT (18.2369446 47.3204544)
97978884,POINT (17.4669179 45.9614301)
98484127,POINT (17.3346428 46.101663)
98490983,POINT (17.352736 46.0803225)
98674600,POINT (17.4360487 46.1427882)
99049004,POINT (19.0688992 47.4312202)
99494609,POINT (17.2710626 47.8772642)
99495869,POINT (17.2692743 47.8749033)
99608940,POINT (17.2713133 47.8809292)
100758987,POINT (16.2751315 46.9545289)
100963420,POINT (18.9889493 46.103144)
100977016,POINT (19.0381683 46.0329371)
101384111,POINT (18.3983789 47.5806667)
102139927,POINT (20.2360691 46.2172641)
102280721,POINT (19.2244188 46.2643257)
102663531,POINT (20.1471001 46.258856)
102664419,POINT (20.1591142 46.248337)
103153333,POINT (19.2889403 47.5255724)
103269755,POINT (20.0766631 47.6097485)
103646766,POINT (19.1145555 46.3993095)
105610998,POINT (17.6273085 46.8279828)
106278410,POINT (19.0764793 47.5017934)
106512042,POINT (17.6314204 47.6890435)
107171215,POINT (18.8347071 47.6272317)
108393050,POINT (18.6985148 46.3498146)
108526519,POINT (16.5893535 47.685235)
108549064,POINT (16.5919243 47.6851623)
108738430,POINT (16.5900401 47.6821559)
108738438,POINT (18.3832094 47.5754444)
108753531,POINT (16.2704035 46.9537031)
108880150,POINT (16.5905273 47.6861102)
109439713,POINT (18.4522294 47.5424754)
109562183,POINT (16.5906866 47.6836493)
111312443,POINT (19.0691558 47.4197929)
111862580,POINT (19.3503789 47.4430069)
112571926,POINT (21.0983566 46.6815059)
112571927,POINT (21.0960238 46.682495)
112571928,POINT (21.0971409 46.6828955)
112666540,POINT (16.5780775 47.6937072)
112666542,POINT (16.5823092 47.681688)
112734513,POINT (21.0705014 46.6606465)
113386756,POINT (16.5938468 47.6875913)
113386758,POINT (16.5921078 47.6891511)
113462145,POINT (18.3163838 46.4470469)
113525200,POINT (21.091015 46.673626)
113715990,POINT (21.0666903 46.6683295)
115399266,POINT (19.6929059 46.9073782)
115399268,POINT (19.6908276 46.9073183)
115967431,POINT (18.9565471 47.4650797)
116032514,POINT (18.196086 47.2458101)
116075292,POINT (20.1404329 46.2690289)
116730867,POINT (17.7063675 46.7525607)
116730926,POINT (17.6999419 46.7817704)
117564380,POINT (18.8300437 47.4790208)
117564382,POINT (18.8294571 47.4773993)
117565496,POINT (18.8386622 47.4821705)
117684637,POINT (20.9043919 48.0435694)
117946925,POINT (21.2334662 47.8252706)
118133945,POINT (20.685976 48.1013843)
118134749,POINT (20.6890091 48.0987693)
118143707,POINT (20.6930359 48.1017284)
118265536,POINT (20.7637005 48.1051591)
118266814,POINT (20.7822251 48.1050178)
118266820,POINT (20.7849102 48.1055875)
118829678,POINT (20.7847649 48.0988329)
118975873,POINT (19.3512826 47.4420329)
119011418,POINT (20.7855938 48.1087771)
119051092,POINT (19.1132835 47.5195922)
119157981,POINT (20.7768959 48.104403)
119448975,POINT (17.5001661 47.8188421)
119476627,POINT (17.0953308 46.5717441)
119499338,POINT (20.8052674 48.1028601)
119509293,POINT (17.5605835 47.1070467)
119509302,POINT (17.5601706 47.1065915)
119635044,POINT (20.7785913 48.1013181)
119638041,POINT (20.7513314 48.103215)
120016373,POINT (20.628417 48.1071966)
120083555,POINT (17.5604142 47.6918675)
120137113,POINT (19.119988 47.5630484)
120137114,POINT (19.1234393 47.561465)
120183535,POINT (21.6247636 47.5285879)
120258050,POINT (19.1095704 47.561982)
120326629,POINT (20.7833383 48.1066888)
120517706,POINT (18.4188585 47.5718286)
120548527,POINT (20.2758499 46.1496218)
121661767,POINT (18.960712 47.5662522)
121761081,POINT (17.8099144 46.3581086)
121761084,POINT (17.7905375 46.3630998)
121761085,POINT (17.7827933 46.3659615)
121761086,POINT (17.7887644 46.356772)
121761087,POINT (17.7942908 46.3602705)
121761337,POINT (17.7901464 46.3515947)
122607244,POINT (19.0885523 47.5623889)
123304927,POINT (17.1221722 46.5547359)
123434687,POINT (17.1367325 46.6613782)
123588352,POINT (17.1622277 46.5458961)
123837153,POINT (19.0906882 47.5421324)
124147627,POINT (19.0770387 47.5472244)
124809811,POINT (20.3900999 48.1068249)
125913679,POINT (17.6406808 47.6615664)
126203809,POINT (19.0784996 47.534308)
126229935,POINT (19.0694083 47.5376455)
126349126,POINT (17.6521038 47.7139676)
126581536,POINT (19.0981918 47.5693074)
128003943,POINT (16.5295138 47.3983636)
128503984,POINT (17.6576466 47.6913542)
128839828,POINT (19.0819001 47.5308763)
129103854,POINT (18.9798465 47.5646442)
129317478,POINT (17.6955353 46.9843298)
129322294,POINT (17.6242822 46.9617922)
129917687,POINT (19.0612447 47.4885552)
130285209,POINT (17.1178133 46.6206674)
131232328,POINT (19.0897962 47.5629783)
131338539,POINT (18.9518903 47.462918)
132402874,POINT (20.7586705 47.2177179)
132407456,POINT (17.3473263 46.0389201)
132918465,POINT (17.6443146 47.6229153)
133255340,POINT (16.5405721 47.3894467)
133255341,POINT (16.5407173 47.3892597)
133289225,POINT (18.5195507 47.4764922)
133872546,POINT (16.5404571 47.3917886)
134603218,POINT (19.0570948 47.4894464)
135109579,POINT (19.0529641 47.5218319)
135168592,POINT (16.5379256 47.3862105)
135454615,POINT (21.6242995 47.5321784)
135594489,POINT (21.6227241 47.5540221)
137602343,POINT (17.7650162 47.3499687)
137837999,POINT (19.0470612 47.4736747)
139550065,POINT (18.1388947 47.2000704)
140003943,POINT (19.0205707 47.4481156)
141392647,POINT (19.044639 47.4739651)
146819405,POINT (18.1271641 47.1963957)
149023615,POINT (18.9624891 46.1715042)
149032934,POINT (18.9587704 46.1770461)
149176876,POINT (18.9498732 46.1821332)
150899310,POINT (18.2176549 47.7341946)
151085503,POINT (19.10498 47.8533108)
151126373,POINT (18.1675113 47.7356492)
151750043,POINT (18.9213485 47.3784896)
151820353,POINT (17.8021968 47.3891915)
152746235,POINT (19.3793204 46.2156709)
152796667,POINT (18.9318304 46.992558)
153998527,POINT (20.7481837 48.0631784)
154277458,POINT (20.7832066 48.09622)
154877669,POINT (19.1995533 47.6072504)
155317902,POINT (18.8288681 47.4070288)
155594724,POINT (17.667205 47.7006084)
155711130,POINT (19.1839068 47.4615606)
155729369,POINT (22.4687816 48.132244)
155737063,POINT (19.1777605 47.4599249)
155791258,POINT (19.0361994 47.4290395)
156976502,POINT (21.3488295 48.5459451)
157534521,POINT (19.9872565 47.8026579)
157867359,POINT (20.3731693 47.8993993)
158019729,POINT (20.3782583 47.9001937)
158332676,POINT (18.9734441 46.5299533)
159250295,POINT (18.9605667 47.3212394)
160669736,POINT (18.2402039 47.1370824)
161825299,POINT (18.9762201 47.4883754)
162611241,POINT (18.8262504 47.9353062)
163393234,POINT (19.234394 47.7096586)
163683357,POINT (18.1980524 46.0879636)
164362505,POINT (17.5797678 47.7409043)
164629311,POINT (18.8435623 47.7269254)
164704143,POINT (19.0756056 47.489823)
164950626,POINT (18.970809 47.7906175)
165032597,POINT (17.8354208 46.7488192)
165041873,POINT (17.8411061 46.7866916)
165041874,POINT (17.8403194 46.7872662)
165170142,POINT (17.835561 46.7449788)
165179154,POINT (17.8560586 46.754491)
165179161,POINT (17.8574817 46.7526895)
165357578,POINT (17.8339019 46.8270108)
165357586,POINT (17.8344371 46.8255882)
165358770,POINT (17.8438933 46.7884144)
165403414,POINT (17.9171996 46.7111859)
165403518,POINT (17.9115447 46.7068788)
165409266,POINT (17.9515383 46.7824859)
165409268,POINT (17.9621489 46.7795848)
165436826,POINT (19.0444717 47.6015813)
165490957,POINT (17.828674 46.7657219)
165495975,POINT (18.0534891 46.9065398)
165503232,POINT (18.0374684 46.8925522)
165540770,POINT (17.77908 46.806259)
165543118,POINT (17.7795445 46.8049371)
165556295,POINT (17.4505719 46.8354329)
165621096,POINT (17.894686 47.0391649)
165624262,POINT (17.8719755 47.0557338)
165664435,POINT (18.8753525 47.784115)
166009809,POINT (17.9093903 47.0927582)
166167079,POINT (19.0847308 47.4957746)
166393429,POINT (17.6059377 46.955037)
166393444,POINT (17.6082038 46.9568685)
166805663,POINT (17.4516384 47.8323953)
166823140,POINT (19.241426 47.4663233)
166981604,POINT (17.4423846 46.8809846)
167049107,POINT (18.7274273 47.7429717)
167234612,POINT (17.4487886 47.0049486)
167524946,POINT (16.8259741 46.6316604)
167669760,POINT (17.5575054 46.3001717)
167982208,POINT (17.8596725 46.7513082)
168003882,POINT (20.3858561 47.7624659)
168312086,POINT (18.997401 47.2612279)
168817078,POINT (18.9174309 47.3901431)
168927396,POINT (17.5359006 47.0317958)
169003953,POINT (20.1942029 47.1717437)
169033735,POINT (17.4592844 46.9148617)
169101549,POINT (19.9110524 47.5036604)
169101967,POINT (19.902867 47.5034703)
169328622,POINT (17.9899334 46.1053781)
169332004,POINT (18.777284 47.4019256)
169469226,POINT (17.5202139 46.9166262)
169569237,POINT (20.7229003 47.492559)
170159358,POINT (17.447347 46.8894729)
170604928,POINT (17.4303026 46.8807465)
170939599,POINT (17.439406 46.8843141)
171631959,POINT (17.362822 46.8692171)
171734324,POINT (18.41453 46.3959824)
171941260,POINT (17.3081261 46.7635735)
172321240,POINT (17.2832825 46.7741061)
172351661,POINT (17.7905542 46.3603651)
172358377,POINT (17.545881 46.7447751)
172569906,POINT (17.7633521 47.5487469)
172809697,POINT (17.5690691 46.9788192)
172939891,POINT (17.6766543 46.9332033)
173050193,POINT (18.2276577 46.0808605)
173133911,POINT (16.7962055 46.6504867)
173150041,POINT (16.8418407 46.6351486)
173188470,POINT (19.0308908 47.634673)
173818086,POINT (17.536648 47.0964801)
173987975,POINT (17.5318458 47.0979905)
174339607,POINT (17.5501634 47.0705246)
174340241,POINT (17.550343 47.0699283)
174505900,POINT (17.5547344 47.0516851)
174805706,POINT (17.5500608 47.1421635)
175061123,POINT (19.0549615 47.5999766)
175127490,POINT (17.4585295 47.1832425)
175127516,POINT (17.4588308 47.1838519)
175308895,POINT (17.5472262 47.1724646)
175485661,POINT (17.4362822 47.1059757)
175740258,POINT (17.2786588 46.97818)
175991975,POINT (18.9456717 47.158354)
175996088,POINT (19.4195759 46.9326784)
176026747,POINT (19.6928684 46.906797)
176167303,POINT (17.2899477 47.0125711)
176356179,POINT (17.4771619 47.0870204)
176364226,POINT (17.2152841 47.0438072)
176553251,POINT (17.2268381 47.0201762)
176624053,POINT (17.2732503 46.9395154)
176770228,POINT (17.3784274 47.1196559)
176790344,POINT (17.3547147 47.1229104)
177004095,POINT (17.4032479 47.1340626)
177036166,POINT (18.1908014 46.2373465)
177262674,POINT (17.0918156 46.8433262)
177366359,POINT (17.3418327 47.0761081)
177368959,POINT (17.3446002 47.0658838)
177378637,POINT (19.1264353 47.568524)
177533173,POINT (19.0906978 47.5593355)
177558193,POINT (20.4140578 47.9722368)
177575629,POINT (17.3272853 47.0435978)
177629824,POINT (19.091171 47.5704019)
177807433,POINT (17.3565794 47.1732676)
177820058,POINT (17.3627654 47.1700999)
177851847,POINT (17.3808881 47.1671441)
177852950,POINT (17.5044266 47.6812177)
177861290,POINT (17.4161269 47.1550876)
177967371,POINT (17.2736543 47.1643663)
178016544,POINT (17.2035152 47.1529783)
178016549,POINT (17.2036468 47.1518203)
178025841,POINT (17.2049247 47.1403235)
178034038,POINT (17.2005513 47.1142123)
178196201,POINT (17.1623471 47.1271919)
178602223,POINT (19.8375026 48.0081371)
178699944,POINT (17.1510218 47.2566236)
178942384,POINT (17.1408659 47.2600391)
179020907,POINT (17.3320361 46.7527471)
179312109,POINT (17.5400312 47.6947293)
179849155,POINT (17.1470962 47.2353768)
179996575,POINT (17.1511317 47.2328981)
180087597,POINT (17.1574872 47.2149721)
180106909,POINT (17.1890624 47.1878492)
180109833,POINT (17.1860105 47.1812579)
180122298,POINT (17.3688123 47.069976)
180122323,POINT (17.3681259 47.0698792)
180140638,POINT (17.0431476 47.3280545)
180140795,POINT (17.0439469 47.3285117)
180159260,POINT (17.26759 47.0921606)
180162748,POINT (17.2710779 47.0965435)
180211134,POINT (17.2448439 47.0865237)
180212795,POINT (17.215562 47.0642278)
180227214,POINT (17.1968986 47.0912327)
180243000,POINT (17.279712 47.0772463)
180266878,POINT (17.266648 47.1054897)
180285628,POINT (17.3606399 46.9986765)
180442794,POINT (17.4500221 47.0616194)
180442811,POINT (17.4451731 47.0651191)
180597989,POINT (17.0620024 47.2072448)
180617610,POINT (17.0460108 47.1630392)
180897760,POINT (18.3802046 46.4925443)
181064511,POINT (17.1204882 47.1704528)
181069501,POINT (17.0871688 47.1883754)
181129018,POINT (17.1578411 47.3126923)
181481248,POINT (18.1744085 47.2047241)
181626040,POINT (18.138586 47.2025522)
182067893,POINT (18.5932448 46.3144229)
182650661,POINT (22.6830328 47.8361883)
182726891,POINT (22.6835125 47.8374718)
182726901,POINT (22.6832616 47.8370955)
182733482,POINT (22.7259698 47.8637631)
183562315,POINT (19.3872316 46.1977756)
183630407,POINT (19.3620663 47.5898017)
183827350,POINT (19.3414967 47.4877123)
184199015,POINT (17.5144046 47.5145675)
184341414,POINT (19.3330924 46.1220314)
184406069,POINT (19.324298 46.2982566)
184883608,POINT (18.8831395 47.5779909)
186014576,POINT (18.8787063 47.5760423)
186043770,POINT (20.1401816 46.9446136)
186184223,POINT (18.1408865 47.2024616)
186475252,POINT (21.6344683 47.5099589)
186475428,POINT (21.6396602 47.5177325)
186513578,POINT (17.9204533 47.1054806)
186522185,POINT (17.9257796 47.0925327)
186633031,POINT (19.0643563 47.5089002)
186929696,POINT (17.4815584 46.8672981)
187072291,POINT (17.4838502 46.8348558)
187243312,POINT (18.0724785 47.1585088)
187477893,POINT (17.5141576 46.8507223)
187698029,POINT (18.122262 47.1666434)
187922199,POINT (18.1206185 47.1597072)
187973723,POINT (18.0722504 47.1606875)
187973929,POINT (18.0701039 47.1609794)
188085597,POINT (18.0159915 47.144605)
188093749,POINT (18.012576 47.1452036)
188119757,POINT (17.6451568 47.6723643)
188119760,POINT (17.4869682 47.6252008)
188509873,POINT (17.9444627 47.1440336)
188795405,POINT (18.0302669 47.1328317)
188805274,POINT (18.0332559 47.1292708)
188920664,POINT (17.9441857 47.1448442)
188955985,POINT (19.0225358 47.5661263)
189279048,POINT (17.9494349 47.1202781)
189325303,POINT (16.8425086 46.6343579)
189730260,POINT (18.0046701 47.0993415)
189883965,POINT (18.0093218 47.0970504)
190040369,POINT (17.4039026 47.5119379)
190044718,POINT (17.3685244 47.5843284)
190044719,POINT (17.4077497 47.5635573)
190044722,POINT (17.3576056 47.627374)
190044723,POINT (17.350782 47.5919846)
190062190,POINT (17.9743379 47.0585234)
190169997,POINT (17.9703344 47.0576183)
190316580,POINT (19.2357906 47.4829245)
190488652,POINT (17.8769659 47.0517717)
190488702,POINT (17.8708653 47.0557131)
190571036,POINT (17.7242367 46.9209451)
190867925,POINT (18.9085413 47.6191766)
190940417,POINT (18.9192484 47.6156009)
190940418,POINT (18.8992417 47.6316834)
191033778,POINT (18.9157906 47.6190477)
191072446,POINT (19.0592188 47.4750406)
191187012,POINT (17.9520958 47.0141076)
191189726,POINT (17.9541691 47.0146624)
191191238,POINT (19.0685174 47.4905306)
191282082,POINT (17.9112311 47.090488)
191624384,POINT (17.9010148 47.0903564)
191626815,POINT (17.9050357 47.0911884)
191755723,POINT (17.9019404 47.0941149)
191801375,POINT (17.9206855 47.0926913)
192078785,POINT (19.2304334 47.4791689)
192403916,POINT (17.9139191 47.0989989)
192741465,POINT (17.9013746 47.1225628)
192794520,POINT (18.9458581 47.6545557)
193547199,POINT (17.8965731 47.0980115)
193757809,POINT (17.9029582 47.0971292)
193760887,POINT (17.9028404 47.0967362)
193765867,POINT (17.9039652 47.096171)
193773846,POINT (17.9049439 47.093784)
193883146,POINT (19.2509033 47.4809817)
193890899,POINT (17.5428995 47.3020827)
194062813,POINT (17.4738521 46.811661)
194189216,POINT (18.9281859 47.5912176)
194447393,POINT (20.4027989 47.1788871)
194676472,POINT (17.5142934 46.8037446)
194801439,POINT (17.5148864 46.8009452)
194823677,POINT (17.5068883 46.7914505)
195153616,POINT (17.4905265 46.7884648)
195393990,POINT (18.5432135 47.2141938)
195804443,POINT (19.925596 47.7854878)
196029545,POINT (19.7004702 47.9245049)
196029546,POINT (19.7015797 47.9230331)
196549865,POINT (17.3599293 46.8574782)
196715325,POINT (17.3391565 46.8520172)
196911650,POINT (17.3465414 46.8452257)
197058694,POINT (17.3674156 46.8240334)
197459387,POINT (18.9082999 47.3176617)
197516195,POINT (21.2784712 48.47026)
197565162,POINT (19.0718463 47.4267153)
197710041,POINT (17.6312571 47.6868671)
197855988,POINT (19.9180555 47.7742748)
198669996,POINT (17.3815799 46.8097952)
198958790,POINT (18.7260194 46.1877674)
198973186,POINT (17.3651776 46.7880806)
199044010,POINT (20.5342227 47.9411842)
199055888,POINT (18.843387 47.4607336)
199090978,POINT (20.9214791 47.3190451)
199096296,POINT (20.9224767 47.3176001)
199269132,POINT (20.7999785 47.5309726)
199535593,POINT (17.3534048 46.7524652)
199546163,POINT (20.5349117 47.9436444)
199819889,POINT (17.328268 46.7599124)
200139217,POINT (17.9629228 47.4735631)
200756281,POINT (17.2954611 46.7700093)
201668822,POINT (19.1467598 47.5040605)
201823069,POINT (17.2515376 46.7704373)
201925038,POINT (17.2441731 46.7573446)
201989405,POINT (17.2447611 46.7615399)
202685034,POINT (17.2325493 46.7626288)
202713900,POINT (17.2374083 46.7666056)
202714603,POINT (19.1972211 47.5076875)
202716027,POINT (17.2403377 46.7645131)
202859675,POINT (19.2289474 47.5232962)
202990702,POINT (17.1831976 46.785426)
202990745,POINT (17.1856855 46.7816538)
203013430,POINT (17.5677332 46.981819)
203148170,POINT (18.5848848 46.5094419)
203234508,POINT (19.9709503 47.8287434)
203263775,POINT (17.1850807 46.7910452)
203289176,POINT (17.6782211 46.5565385)
203292952,POINT (19.0521666 47.6171762)
203292957,POINT (19.0462096 47.6189841)
203395921,POINT (17.189773 46.8018673)
203402903,POINT (17.1911014 46.8080537)
203588951,POINT (19.1926552 47.5142945)
203920748,POINT (17.2189815 46.8031877)
204430941,POINT (19.1726614 47.5026857)
204443991,POINT (17.2455671 46.7994027)
204525618,POINT (17.0979878 46.2582891)
204648661,POINT (18.6164347 46.7188984)
204729674,POINT (17.3615389 47.4308695)
204846782,POINT (17.2090565 46.8299476)
204965013,POINT (17.221651 46.8433014)
205244204,POINT (17.1576252 46.7846914)
205383878,POINT (17.1700344 46.774555)
205386683,POINT (17.1710397 46.7743651)
205598426,POINT (18.7690326 46.2824191)
205660115,POINT (17.2269698 46.8847678)
205677579,POINT (17.2278563 46.888718)
205744576,POINT (17.2166481 46.8934745)
205744712,POINT (20.3788406 47.8794502)
205807661,POINT (17.4457437 46.7908181)
205896872,POINT (17.4349477 46.8034121)
205921373,POINT (17.4968808 46.8882522)
205956466,POINT (17.0649604 47.3509867)
205960475,POINT (17.0650688 47.347364)
206135704,POINT (16.5785226 47.0073285)
206156085,POINT (16.5906021 47.0101096)
206158969,POINT (16.5925602 47.0104533)
206397346,POINT (16.5591809 47.0030594)
206514918,POINT (19.1151175 47.5197196)
206686628,POINT (16.5275562 47.0146539)
207011184,POINT (16.8814888 46.8510871)
207020987,POINT (16.8457242 46.8367255)
207032631,POINT (16.8442883 46.8367868)
207083792,POINT (17.8190779 46.5051058)
207357950,POINT (16.8428458 46.8366014)
207555664,POINT (21.6109528 47.5513605)
208010176,POINT (16.8333408 46.8463312)
208043647,POINT (16.8287327 46.8276352)
208050503,POINT (16.8466342 46.8456643)
208404972,POINT (21.5057493 47.6729386)
208419473,POINT (20.6035104 47.871619)
208421689,POINT (20.6018789 47.8764097)
208470114,POINT (16.8174057 46.831005)
208611144,POINT (20.3677335 47.8988246)
208669583,POINT (19.0253997 47.6474812)
208693174,POINT (21.502377 47.67225)
208693175,POINT (21.512571 47.6698105)
208909550,POINT (20.1968249 46.2156963)
208956983,POINT (16.7927835 46.8461204)
209015470,POINT (16.7756319 46.8544011)
209300569,POINT (18.7407904 47.7967138)
209524029,POINT (19.0191733 47.6504473)
209524032,POINT (19.0204733 47.6496281)
209723860,POINT (20.3723903 47.904716)
209724667,POINT (20.376701 47.8931427)
209982789,POINT (16.7918668 46.8610092)
210028286,POINT (16.8009475 46.8284131)
210235488,POINT (16.8572727 46.8101285)
210246769,POINT (16.857301 46.807079)
210585708,POINT (18.9558653 46.1773179)
210640441,POINT (20.3773392 47.906415)
210655720,POINT (17.6565994 47.7242261)
210709156,POINT (18.4677275 47.2035134)
210966378,POINT (20.3704922 47.9080542)
211139527,POINT (17.6291998 47.692491)
211154573,POINT (19.078514 47.4230147)
211179848,POINT (18.4471051 47.195263)
211183779,POINT (18.4502928 47.1944547)
211278164,POINT (19.863193 46.7091596)
211370120,POINT (17.6229377 47.6873968)
211385410,POINT (17.6019645 47.681928)
211451156,POINT (17.619963 47.6821644)
211453217,POINT (17.6273136 47.6862279)
211631926,POINT (18.6419747 47.043815)
211748582,POINT (18.43502 47.196718)
211792800,POINT (17.8748339 46.9615821)
212409603,POINT (19.8522224 46.7122591)
212490931,POINT (22.709342 48.05)
212499208,POINT (18.4192709 47.1838001)
212766536,POINT (18.4151497 47.1849583)
212812111,POINT (18.421116 47.2012516)
213212143,POINT (22.7174403 48.0508097)
213403408,POINT (18.4198635 47.2049798)
213884206,POINT (18.4103244 47.1958682)
215095839,POINT (18.4118221 47.1892348)
215105511,POINT (19.3965795 47.4134623)
215107990,POINT (18.5543088 47.7591345)
215135898,POINT (19.0314106 47.4968328)
215477530,POINT (19.0691989 47.5129567)
216145204,POINT (18.4019639 47.1904217)
216664425,POINT (18.3937647 47.1992168)
217100817,POINT (19.130606 47.5664569)
217210485,POINT (17.4271814 47.7276179)
217211125,POINT (17.3877623 47.7374016)
217286103,POINT (18.4087152 47.1926191)
217301518,POINT (18.409262 47.1912811)
217307586,POINT (18.4101598 47.1905105)
217350695,POINT (18.4167251 47.175427)
217477021,POINT (18.4096228 47.1688086)
217684555,POINT (19.0784515 47.4756531)
217684560,POINT (19.0799459 47.4738324)
217729178,POINT (19.8449965 46.7113605)
217810203,POINT (19.0329606 47.4494078)
217989138,POINT (18.3957444 47.1673927)
218062051,POINT (21.5686157 47.3518527)
218062052,POINT (21.5682071 47.3515934)
218167614,POINT (18.599091 47.6550256)
218432823,POINT (18.9846861 47.3930316)
218432824,POINT (18.980897 47.392432)
218451125,POINT (19.0758019 47.6668139)
218667165,POINT (17.7762813 46.8075524)
218703132,POINT (16.9941325 46.4544867)
219650835,POINT (18.2593109 47.2046921)
219650842,POINT (18.2572962 47.2050383)
220238292,POINT (19.1961593 47.8574541)
220343545,POINT (18.0289987 47.2575894)
220343546,POINT (18.0295841 47.2563519)
220418010,POINT (18.2463499 45.9501121)
220430334,POINT (20.676461 48.1301881)
220467106,POINT (19.588111 47.9991037)
220518204,POINT (17.7817302 47.570944)
220518205,POINT (17.7845493 47.573405)
220730064,POINT (20.3860815 47.9001803)
220956034,POINT (19.0723909 47.8869411)
221851611,POINT (18.3831264 47.202765)
221861202,POINT (18.3808305 47.2024472)
222261717,POINT (20.3661434 47.8956702)
222398430,POINT (17.1364872 47.4546391)
222398433,POINT (17.1368521 47.454287)
222398959,POINT (17.2119566 47.4469623)
222398960,POINT (17.2313234 47.4248524)
222401967,POINT (19.7429473 47.4183711)
222401970,POINT (19.8327498 47.4547839)
222401973,POINT (19.7022234 47.4541515)
222460916,POINT (22.6080007 47.9635121)
222558741,POINT (18.6609028 45.9004018)
222559652,POINT (22.6308278 47.9709893)
222704479,POINT (20.1407253 47.5126891)
222713130,POINT (19.1495851 47.4977683)
223030920,POINT (17.622386 46.021835)
223277449,POINT (19.064003 47.4075703)
223307371,POINT (17.6952801 46.9830555)
223372963,POINT (20.3789867 47.9131566)
223543634,POINT (18.4167305 47.1954217)
223673278,POINT (17.6986727 46.9819507)
223721569,POINT (17.6869552 46.9772899)
223819113,POINT (19.9322584 47.8185082)
223984475,POINT (18.9062885 47.3825138)
224065275,POINT (17.0768651 46.9465722)
224091346,POINT (17.7357521 46.2755093)
224091414,POINT (17.7329364 46.2715747)
224109839,POINT (18.5185438 47.168425)
224110448,POINT (17.0842114 46.9372116)
224211668,POINT (20.357915 47.8947214)
224277302,POINT (17.0751523 46.9439534)
224725758,POINT (20.3928339 47.8958563)
224745877,POINT (18.4098278 47.1906642)
224764919,POINT (18.1348431 47.1149448)
224788218,POINT (18.1327301 47.1094412)
224788219,POINT (18.1347197 47.11246)
224896024,POINT (18.1432883 47.1045839)
224902640,POINT (20.3909565 47.1781741)
224966386,POINT (18.1058072 47.1158137)
225089571,POINT (20.9626435 48.1074709)
225089572,POINT (20.964234 48.1070249)
225106303,POINT (19.3421885 47.5984691)
225171138,POINT (18.3980557 47.1964095)
225246589,POINT (18.6517536 47.2896258)
225269668,POINT (18.2922947 47.0572052)
225269673,POINT (18.2915549 47.0587608)
225322443,POINT (21.1958308 48.154906)
225330544,POINT (20.9700015 48.0696904)
225432795,POINT (17.4332972 46.8337502)
225443629,POINT (19.9282137 47.7818787)
225534479,POINT (19.2632764 47.6819623)
225603305,POINT (18.2338551 46.0768597)
225773044,POINT (17.8698134 47.2614212)
225775177,POINT (17.8725825 47.2610195)
225787033,POINT (17.866926 47.2608748)
225790454,POINT (20.9610359 48.0897983)
225790455,POINT (20.9605399 48.0894899)
225797917,POINT (17.8741285 47.263769)
225807841,POINT (17.8762399 47.2557768)
225831278,POINT (20.6318183 48.0671768)
225911826,POINT (20.3673356 47.9388022)
225916862,POINT (17.4684145 47.4013235)
